source,query_id,passage_num,doc_idx,is_positive_doc,doc_type,logprob_degradation,fact_degradation,layer_0_drift,layer_16_drift,layer_32_drift,is_causally_important,baseline_fact_score,baseline_correct,baseline_logprob,category
en_refine,8,,6,,unknown,0.0078125,0,0.0,0.2431183084849458,2.436590395992298,False,1,True,-1.28125,neutral
en_refine,8,,7,,unknown,0.09375,0,0.0,0.4550426327679329,4.554241748544313,False,1,True,-1.28125,neutral
en_refine,8,,8,,unknown,0.0,0,0.0,0.3745446732760816,4.141677303757741,False,1,True,-1.28125,neutral
en_refine,8,,9,,unknown,0.0546875,0,0.0,0.2599597096886895,3.238018123166413,False,1,True,-1.28125,neutral
en_refine,8,,10,,unknown,0.0,0,0.0,0.3150529179154905,3.779850002054931,False,1,True,-1.28125,neutral
en_refine,8,,11,,unknown,0.0546875,0,0.0,0.2744051079211973,3.505081938828474,False,1,True,-1.28125,neutral
en_refine,8,,12,,unknown,0.1328125,0,0.0,0.2983800159208528,3.771670249420311,False,1,True,-1.28125,neutral
en_refine,8,,13,,unknown,-0.0078125,0,0.0,0.3426631200103846,4.010715857496183,False,1,True,-1.28125,neutral
en_refine,8,,14,,unknown,-0.0078125,0,0.0,0.3508096586363123,3.8799241222111984,False,1,True,-1.28125,neutral
en_refine,8,,15,,unknown,-0.0078125,0,0.0,0.3615754221450727,3.952119237083601,False,1,True,-1.28125,neutral
en_refine,8,,16,,unknown,0.015625,0,0.0,0.2691992962913894,2.9324198883563537,False,1,True,-1.28125,neutral
en_refine,8,,17,,unknown,0.015625,0,0.0,0.3460978416507809,3.7493843744435376,False,1,True,-1.28125,neutral
en_refine,8,,18,,unknown,-0.03125,0,0.0,0.3489541489920336,3.898364819774178,False,1,True,-1.28125,neutral
en_refine,8,,19,,unknown,-0.0390625,0,0.0,0.3545139878732399,4.270234529181117,False,1,True,-1.28125,neutral
en_refine,8,,20,,unknown,-0.0859375,0,0.0,0.3621802266270488,3.4631129143986343,False,1,True,-1.28125,neutral
en_refine,8,,21,,unknown,-0.34375,0,0.0,0.49070163782984,4.353314275744936,False,1,True,-1.28125,neutral
en_refine,8,,22,,unknown,-0.09375,0,0.0,0.3697282433809088,3.755666760009655,False,1,True,-1.28125,neutral
en_refine,8,,23,,unknown,0.0,0,0.0,0.2588826149116187,2.951961111694454,False,1,True,-1.28125,neutral
en_refine,8,,24,,unknown,0.0234375,0,0.0,0.3729361665779696,4.230375267443532,False,1,True,-1.28125,neutral
en_refine,8,,25,,unknown,0.171875,0,0.0,0.337546403968792,3.576514780166532,False,1,True,-1.28125,neutral
en_refine,8,,26,,unknown,0.1796875,0,0.0,0.2206352490617215,2.6374386842976,False,1,True,-1.28125,neutral
en_refine,8,,27,,unknown,-0.0546875,0,0.0,0.2906934178986571,2.7763927238275663,False,1,True,-1.28125,neutral
en_refine,8,,28,,unknown,-0.09375,0,0.0,0.2803613659479222,2.70322079792762,False,1,True,-1.28125,neutral
en_refine,8,,29,,unknown,0.0859375,0,0.0,0.2456654156720531,2.661688772688043,False,1,True,-1.28125,neutral
en_refine,8,,30,,unknown,0.0234375,0,0.0,0.2110723290921927,2.266052015137768,False,1,True,-1.28125,neutral
en_refine,8,,31,,unknown,0.0078125,0,0.0,0.25664241098669,2.65786248682268,False,1,True,-1.28125,neutral
en_refine,9,,0,,unknown,0.349609375,0,0.0,1.6099363387300738,8.60244408542306,False,1,True,-0.63671875,neutral
en_refine,9,,1,,unknown,0.12890625,0,0.0,0.7523176658675196,6.453700989010569,False,1,True,-0.63671875,neutral
en_refine,9,,2,,unknown,-0.2265625,0,0.0,0.7850648998458979,6.5115949528891806,False,1,True,-0.63671875,neutral
en_refine,9,,3,,unknown,-0.09765625,1,0.0,0.3797071003613964,4.8251232645712765,True,1,True,-0.63671875,fact-only
en_refine,9,,4,,unknown,0.078125,0,0.0,0.3404349906777402,4.442506781560381,False,1,True,-0.63671875,neutral
en_refine,9,,5,,unknown,-0.11328125,0,0.0,0.4079970745532925,5.374742110552952,False,1,True,-0.63671875,neutral
en_refine,9,,6,,unknown,-0.12890625,0,0.0,0.4244350134621787,4.9261326238459455,False,1,True,-0.63671875,neutral
en_refine,9,,7,,unknown,-0.09375,0,0.0,0.3876554808838363,4.810425729539504,False,1,True,-0.63671875,neutral
en_refine,9,,8,,unknown,-0.01953125,0,0.0,0.3720658748450682,4.344633362463987,False,1,True,-0.63671875,neutral
en_refine,9,,9,,unknown,-0.05078125,0,0.0,0.3567618552820253,3.7707923266727534,False,1,True,-0.63671875,neutral
en_refine,9,,10,,unknown,0.0546875,0,0.0,0.3327905658578367,3.982028940088843,False,1,True,-0.63671875,neutral
en_refine,9,,11,,unknown,-0.05078125,0,0.0,0.3931257962386107,4.854430619508706,False,1,True,-0.63671875,neutral
en_refine,9,,12,,unknown,-0.0546875,0,0.0,0.3196775960255826,3.017870651370389,False,1,True,-0.63671875,neutral
en_refine,9,,13,,unknown,-0.13671875,0,0.0,0.3422637912088011,3.589922079149621,False,1,True,-0.63671875,neutral
en_refine,9,,14,,unknown,0.015625,0,0.0,0.3426816332886782,3.7671979401874336,False,1,True,-0.63671875,neutral
en_refine,9,,15,,unknown,-0.1328125,0,0.0,0.3452564800554574,4.568840689151544,False,1,True,-0.63671875,neutral
en_refine,9,,16,,unknown,-0.1796875,0,0.0,0.3460642823592745,4.564323595196409,False,1,True,-0.63671875,neutral
en_refine,9,,17,,unknown,-0.06640625,0,0.0,0.3734906384737126,4.502324979346303,False,1,True,-0.63671875,neutral
en_refine,9,,18,,unknown,-0.12109375,0,0.0,0.308584594522409,2.808544915793775,False,1,True,-0.63671875,neutral
en_refine,9,,19,,unknown,0.05078125,0,0.0,0.094402305743921,1.6253001408324028,False,1,True,-0.63671875,neutral
en_refine,9,,20,,unknown,0.05078125,0,0.0,0.094402305743921,1.6253001408324028,False,1,True,-0.63671875,neutral
en_refine,9,,21,,unknown,-0.05859375,0,0.0,0.343146065601654,3.4662856742695523,False,1,True,-0.63671875,neutral
en_refine,9,,22,,unknown,0.05078125,0,0.0,0.2169383843063898,2.710200615561639,False,1,True,-0.63671875,neutral
en_refine,9,,23,,unknown,0.05078125,0,0.0,0.2169383843063898,2.710200615561639,False,1,True,-0.63671875,neutral
en_refine,9,,24,,unknown,0.04296875,0,0.0,0.3303015074062809,4.000156158147304,False,1,True,-0.63671875,neutral
en_refine,9,,25,,unknown,-0.28515625,0,0.0,0.3614658184001391,4.897897686280804,False,1,True,-0.63671875,neutral
en_refine,9,,26,,unknown,0.03125,0,0.0,0.1054283426484043,1.7243267112659588,False,1,True,-0.63671875,neutral
en_refine,9,,27,,unknown,0.03125,0,0.0,0.1054283426484043,1.7243267112659588,False,1,True,-0.63671875,neutral
en_refine,9,,28,,unknown,-0.0234375,0,0.0,0.1678447742925068,2.030796573734992,False,1,True,-0.63671875,neutral
en_refine,9,,29,,unknown,0.0234375,0,0.0,0.1087753347069151,1.7431130609289855,False,1,True,-0.63671875,neutral
en_refine,9,,30,,unknown,0.0078125,0,0.0,0.2128424509499375,2.479751654624133,False,1,True,-0.63671875,neutral
en_refine,9,,31,,unknown,0.01171875,0,0.0,0.2169203001836391,2.9057193635813827,False,1,True,-0.63671875,neutral
en_refine,9,,32,,unknown,-0.01953125,0,0.0,0.1913464472761955,2.522148342659269,False,1,True,-0.63671875,neutral
en_refine,9,,33,,unknown,-0.015625,0,0.0,0.1946627695037167,2.706455917147565,False,1,True,-0.63671875,neutral
en_refine,9,,34,,unknown,-0.0234375,0,0.0,0.2438135710870457,2.9249559816144943,False,1,True,-0.63671875,neutral
en_refine,9,,35,,unknown,-0.05078125,0,0.0,0.2789050434203857,2.980562304722654,False,1,True,-0.63671875,neutral
en_refine,9,,36,,unknown,-0.04296875,0,0.0,0.1799628859903694,2.4364631974688877,False,1,True,-0.63671875,neutral
en_refine,9,,37,,unknown,-0.0703125,0,0.0,0.242137379229253,3.1082072225813824,False,1,True,-0.63671875,neutral
en_refine,9,,38,,unknown,0.0625,0,0.0,0.220703821143041,2.834491942669449,False,1,True,-0.63671875,neutral
